"ensembl_gene_id","hgnc_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000272223","",0.387562217130555,-2.21373365719814,2.47043793920569,0.0143936257542636,0.0617080832187302,-3.18944683088692
"ENSG00000276791","",0.356572779362144,-0.766527733613425,2.47023802739132,0.014401411091867,0.0617206875988508,-3.26178666110412
"ENSG00000232187","FTH1P7",-0.338542826551371,1.62736251921752,-2.47012382178673,0.0144058603789939,0.061729124127864,-3.38629318922119
"ENSG00000117868","ESYT2",-0.237705573637728,6.91918485226607,-2.46993524869218,0.0144132095921632,0.0617423786311942,-3.81432121585738
"ENSG00000150394","CDH8",0.567072065437045,-2.26326962470717,2.4699171216973,0.0144139162266852,0.0617423786311942,-3.18957803523874
"ENSG00000143614","GATAD2B",0.146912217918052,5.70968678496756,2.46970629715263,0.0144221369447107,0.0617669593107118,-3.78020446007749
"ENSG00000173826","KCNH6",0.870643037091321,-2.08914118673715,2.46947814337837,0.0144310380803839,0.0617944451134387,-3.20190831484552
"ENSG00000006007","GDE1",-0.193392944552658,6.46741165059141,-2.46897211248787,0.0144507976768107,0.0618684099435791,-3.80641782909801
"ENSG00000185485","SDHAP1",0.258364857808097,2.80825157538544,2.46866185562623,0.0144629245400344,0.0619096768157022,-3.51208894267427
"ENSG00000111110","PPM1H",0.371527717054813,4.87317068033691,2.46855471839853,0.0144671142630457,0.0619116002411179,-3.73510883121945
"ENSG00000162959","MEMO1",0.206876055767542,2.26858614690164,2.46852312168244,0.0144683500945264,0.0619116002411179,-3.45412869223371
"ENSG00000170390","DCLK2",-0.406907849644155,1.60100813894761,-2.46835149525863,0.0144750644991857,0.0619296819004881,-3.38746614383513
"ENSG00000143942","CHAC2",-0.330335562610303,2.15328536606119,-2.46821524921375,0.0144803967173911,0.0619418448545373,-3.43488630359015
"ENSG00000251026","LINC02163",0.921931520268341,-2.46454079070488,2.46748694217693,0.0145089298625677,0.0620532316552547,-3.18677858256838
"ENSG00000225218","",0.521303573588075,-2.96123173728719,2.46740649203563,0.0145120847495916,0.0620560585709037,-3.15728998604735
"ENSG00000248405","PRR5-ARHGAP8",0.477388197923547,-1.05774314359735,2.46669162936446,0.0145401451907483,0.0621653664572833,-3.25777206049682
"ENSG00000179051","RCC2",0.238773946978683,7.41635750381588,2.46607565460958,0.014564362662,0.0622500850710379,-3.83266619694689
"ENSG00000273456","",0.342545076830647,-1.14135886063993,2.46606037509218,0.0145649638421244,0.0622500850710379,-3.2546492264952
